filename,category,people,job_title,media_personality
395.txt,tech,Mark Brailey,Director of Corporate Marketing for Intel,Other
395.txt,tech,Claudia Neulling,German magazine Computer Reseller News representative,Media Personality
395.txt,tech,Koji Umemoto,Manager of Mobile Terminals Marketing for NEC,Other
395.txt,tech,Riccardo de Rinaldini,European Marketing Manager for Creative,Other
395.txt,tech,Susanne Risse,Adidas representative,Other
168.txt,tech,Dr. Jakob Nielsen,Usability guru,Other
154.txt,tech,Gordon Freeman,Scientist,Other
140.txt,tech,Philip Wride,Co-manager of Four-Kings team,Other
140.txt,tech,Simon Bysshe,Filmmaker,Other
197.txt,tech,Tee-222,Malicious hacker,Other
183.txt,tech,Ian Fogg,Jupiter analyst,Other
020.txt,tech,Bill Gates,Microsoft chairman and chief software architect,Other
034.txt,tech,Hazel Blears,Home Office Minister,Politician
034.txt,tech,Roger Cumming,Director of the National Infrastructure Security Coordination Centre (NISCC),Other
222.txt,tech,Henri Crohas,Chief of Archos,Other
222.txt,tech,Bill Gates,Co-founder of Microsoft,Other
222.txt,tech,Mike Coleman,Microsoft representative,Other
226.txt,tech,Adrian Hosford,Director of Corporate Responsibility at BT,TV/Film Personality
018.txt,tech,Kevin Krewell,Editor in chief of Microprocessor Report,Media Personality
018.txt,tech,Ken Kutaragi,Chief operating officer of Sony,Other
030.txt,tech,MEPs,Members of the European Parliament,Other
030.txt,tech,Poland,EU member state,Other
030.txt,tech,Amazon.com,Online retailer,Other
024.txt,tech,Shauna Perry,Bioware's audio and external resources producer,TV/Film Personality
187.txt,tech,Bill Thompson,Technology analyst,Other
144.txt,tech,Abramovich,Owner of Chelsea FC,Other
385.txt,tech,David Beckham,England captain,Other
385.txt,tech,Anna Kournikova,Tennis player,Other
385.txt,tech,Britney Spears,Popstar,Other
385.txt,tech,Avril Lavigne,Popstar,Other
385.txt,tech,Arnold Schwarzenegger,Actor,TV/Film Personality
391.txt,tech,William Trowbridge,File-sharer,Other
391.txt,tech,Michael Chicoine,File-sharer,Other
391.txt,tech,Travis Kalanick,Founder and Chairman of P2P network Red Swoosh,Other
391.txt,tech,Michael Weiss,President of StreamCast Networks,Politician
391.txt,tech,Derek Broes,Microsoft representative,Other
391.txt,tech,Marc Morgenstern,Vice President of anti-piracy firm Overpeer,Politician
353.txt,tech,Karen Walsh,UK National Tremor Foundation representative,Other
353.txt,tech,Jim Levine,IBM researcher,Other
353.txt,tech,James Cosgrave,Montrose Secam director,TV/Film Personality
347.txt,tech,Ben Wood,Principal Analyst at Gartner,Other
347.txt,tech,Ed Zander,Chief Executive of Motorola,Other
347.txt,tech,Steve Jobs,Co-founder of Apple,Other
390.txt,tech,Scott Richter,Owner of OptInRealBig.com,Other
390.txt,tech,Eliot Spitzer,New York attorney general,Other
384.txt,tech,Li Ruigang,President of Shanghai Media Group,Politician
384.txt,tech,Jeanne-Marie Gescher,Founder of CGA consultancy,Other
151.txt,tech,President Bush,President of the United States,Politician
151.txt,tech,CBS,US television news organization,TV/Film Personality
145.txt,tech,Mary Madden,Report author,Other
145.txt,tech,Britney Spears,Musician,Musician
186.txt,tech,Google,Search giant,Other
186.txt,tech,Reporters Without Borders,Media watchdog,TV/Film Personality
031.txt,tech,Barry Beal,Global security manager for Capgemini,Other
031.txt,tech,Steve Ash,Activcard representative,Other
019.txt,tech,Dr. Mario Paniccia,Director of Intel's photonics technology lab,Other
019.txt,tech,Haisheng Rong,Researcher at Intel,Other
019.txt,tech,Richard Jones,Researcher at Intel,Other
019.txt,tech,Ansheng Liu,Researcher at Intel,Other
019.txt,tech,Oded Cohen,Researcher at Intel,Other
019.txt,tech,Dani Hak,Researcher at Intel,Other
019.txt,tech,Alexander Fang,Researcher at Intel,Other
227.txt,tech,Mike Newton,spokesperson for the Business Software Alliance (BSA),Other
227.txt,tech,William Plante,director of corporate security and fraud protection at security firm Symantec,Other
233.txt,tech,Bill Gates,Co-founder of Microsoft,Other
219.txt,tech,Disney,Film giant,TV/Film Personality
219.txt,tech,Sony,Technology company,Other
219.txt,tech,Toshiba,Technology company,Other
219.txt,tech,Paramount,Film studio,TV/Film Personality
219.txt,tech,Universal,Film studio,TV/Film Personality
219.txt,tech,Warner Brothers,Film studio,TV/Film Personality
219.txt,tech,Sony Pictures Entertainment,Film studio,TV/Film Personality
219.txt,tech,MGM Studios,Film studio,TV/Film Personality
219.txt,tech,Twentieth Century Fox,Film studio,TV/Film Personality
219.txt,tech,Dell,Technology company,Other
219.txt,tech,Samsung,Technology company,Other
219.txt,tech,Matsushita,Technology company,Other
225.txt,tech,Dr. Michael Bjorn,Senior advisor on mobile media at Ericsson,TV/Film Personality
231.txt,tech,Patricia Hewitt,Trade and Industry Secretary,Other
231.txt,tech,Tessa Jowell,Culture Secretary,Other
231.txt,tech,Roger Bennett,Director General of Entertainment and Leisure Software Publishers Association,Other
027.txt,tech,Patricia Sanders,spokeswoman for the Disaster Emergency Committee,Media Personality
033.txt,tech,World Bank,organization,Other
033.txt,tech,United Nations,organization,Other
033.txt,tech,World Summit on the Information Society,organization,Other
184.txt,tech,Bill Thompson,technology analyst,Other
153.txt,tech,David Yarnton,Nintendo Europe's general manager,Other
147.txt,tech,Graham Cluley,Senior Technology Consultant for Sophos,Other
392.txt,tech,John Craig,Co-author of the Demos report,Other
392.txt,tech,Karen Thomson,Chief Executive of AOL UK,Other
386.txt,tech,Graeme Oxby,3's marketing director,Other
386.txt,tech,Flic Everett,journalist and dating expert for Company magazine and the Daily Express,Media Personality
386.txt,tech,Paolo Pescatore,mobile industry specialist for analysts IDC,Other
379.txt,tech,Madonna,Musician,Musician
379.txt,tech,Karl Elsener,Knife inventor,Other
351.txt,tech,Super Mario,Video game character,Other
351.txt,tech,Rayman,Video game character,Other
351.txt,tech,Robert Quinn,Game's UK sales director,TV/Film Personality
345.txt,tech,Steve Beeks,President of Lions Gate entertainment,Politician
344.txt,tech,James Cridland,Head of new media at Virgin Radio,TV/Film Personality
344.txt,tech,Saumil Nanavati,President of Sydus,Politician
350.txt,tech,Rich Templeton,Head of Texas Instruments,Other
350.txt,tech,Eric Abensur,Chief Executive of Wanadoo,Other
350.txt,tech,Bill Simmelink,General Manager of TI's Voip business,Other
350.txt,tech,Jonathan Miller,Chief Executive of AOL,Other
146.txt,tech,Gabrielle Prior,Nielsen/NetRatings analyst,Other
146.txt,tech,Olivier Beauvillian,Jupiter Research analyst,Other
152.txt,tech,Mike Short,Chairman of the Mobile Data Association,Other
185.txt,tech,David Yarnton,Nintendo Europe's general manager,Other
191.txt,tech,Will Davies,Senior research fellow at the IPPR,Other
191.txt,tech,Stephen Coleman,Professor of e-democracy at the Oxford Internet Institute,Other
032.txt,tech,Oliver Valente,Sprint's vice president for technology development,Politician
032.txt,tech,Christoph Caselitz,President of the mobile networks division at Siemens,Politician
230.txt,tech,Nigel Marson,Head of group marketing at Transport for London (TfL),Other
230.txt,tech,Rachel Harker,Spokeswoman for Hypertag,Media Personality
224.txt,tech,Disney,Film giant,TV/Film Personality
224.txt,tech,Sony,Technology company,Other
224.txt,tech,Toshiba,Technology company,Other
224.txt,tech,Paramount,Film studio,TV/Film Personality
224.txt,tech,Universal,Film studio,TV/Film Personality
224.txt,tech,Warner Brothers,Film studio,TV/Film Personality
224.txt,tech,Sony Pictures Entertainment,Film studio,TV/Film Personality
224.txt,tech,MGM Studios,Film studio,TV/Film Personality
224.txt,tech,Twentieth Century Fox,Film studio,TV/Film Personality
224.txt,tech,Dell,Technology company,Other
224.txt,tech,Samsung,Technology company,Other
224.txt,tech,Matsushita,Technology company,Other
218.txt,tech,Prince of Persia,Video game character,Other
218.txt,tech,Empress Of Time,Video game character,Other
280.txt,tech,Eric Tveter,Telewest chief executive,Other
280.txt,tech,Philip Snalune,Director of products at Telewest,TV/Film Personality
280.txt,tech,Adam Thomas,Analyst at research firm Informa Media,TV/Film Personality
294.txt,tech,Richard Doherty,Panasonic's Hollywood Laboratories representative,Other
294.txt,tech,Michael Heilmann,Chief Technology Officer for Vivendi Universal,Other
257.txt,tech,Google security team,Security team,Other
257.txt,tech,F-Secure,Finnish security firm,Other
082.txt,tech,Fred Hasson,Head of Tiga,Other
082.txt,tech,Gary Dunn,Development Director at Codemasters,Other
082.txt,tech,Jason Kingsley,Chief Executive of Rebellion,Other
082.txt,tech,Simon Gardner,President of Climax's Action studio,Politician
096.txt,tech,Arnold Schwarzenegger,Governor,Other
096.txt,tech,Earthlink,Surveyor,Other
096.txt,tech,Webroot,Surveyor,Other
041.txt,tech,Rene Obermann,T-Mobile's chief executive,Other
041.txt,tech,Brian McBride,Managing director of T-Mobile in the UK,TV/Film Personality
135.txt,tech,Samuel L Jackson,Actor,TV/Film Personality
135.txt,tech,Chris Penn,Actor,TV/Film Personality
121.txt,tech,Professor Kerstin Dautenhahn,Project leader at University of Hertfordshire,Other
109.txt,tech,Nokia,handset maker,Other
109.txt,tech,Mori,polling firm,Other
322.txt,tech,Thomas Husson,Mobile Analyst at Jupiter Research,Other
336.txt,tech,Mark Sparrow,Technical and reviews editor at Mac Format magazine,Media Personality
336.txt,tech,Graham Barlow,Editor of Mac Format,Media Personality
120.txt,tech,Anatoly Tyukanov,Russian ringleader,Other
120.txt,tech,Mick Deats,Acting Detective Chief Superintendent,Other
134.txt,tech,Bill Gates,Co-founder of Microsoft,Other
068.txt,tech,Jef Raskin,"Creator of the first Apple Mac, musician",Musician
097.txt,tech,Telco BT,telecommunications company,Other
097.txt,tech,Google,web portal,Other
097.txt,tech,Yahoo,web portal,Other
097.txt,tech,Ebay,web portal,Other
097.txt,tech,Amazon,online retailer,Other
097.txt,tech,Disasters Emergency Committee (DEC),umbrella organisation,Other
097.txt,tech,Oxfam,charity,Other
097.txt,tech,Medecins sans Frontieres (Doctors Without Borders),charity,Other
097.txt,tech,Network for Good,charity,Other
097.txt,tech,American Red Cross,charity,Other
256.txt,tech,Jarek Kujda,Founding member of Gameboyzz Orchestra Project,Other
256.txt,tech,Malgorzata Kujda,Band member of Gameboyzz Orchestra Project,Other
242.txt,tech,Simon Yates,Senior Analyst for Forrester,Other
242.txt,tech,Lenovo Group,Local PC maker in China,Other
242.txt,tech,Aquarius,Local PC maker in Russia,Other
295.txt,tech,Carly Fiorina,Chief of technology giant Hewlett Packard,Other
295.txt,tech,Gwen Stefani,Singer,Musician
281.txt,tech,Kevin Hogan,Senior manager in Symantec's security response group,Other
281.txt,tech,Graham Cluley,Senior technology consultant from anti-virus firm Sophos,Other
281.txt,tech,Sven Jaschen,Virus writer,Other
297.txt,tech,Steve Jobs,Chief executive of Apple,Other
283.txt,tech,Ravi Purushotma,Researcher,Other
240.txt,tech,Jo Flaherty,Senior broadcaster with CBS network,Media Personality
240.txt,tech,Andy Quested,From the BBC's high-definition support group,Other
268.txt,tech,Dr. John E. Kelly,"IBM senior vice president, Technology and Intellectual Property",Politician
268.txt,tech,Adam Jollans,IBM's world-wide Linux strategy manager,Other
268.txt,tech,Stuart Cohen,Chief executive of US firm Open Source Development Labs,Other
268.txt,tech,Florian Mueller,Campaign manager of a group lobbying to prevent software patents becoming legal in the European Union,Other
095.txt,tech,Colin McRae,Rally driver,Other
081.txt,tech,Tony Macklin,Spokesman for Ask Jeeves,Media Personality
056.txt,tech,ESPN,sports broadcaster,Media Personality
056.txt,tech,EA Sports,games manufacturer,Other
056.txt,tech,Sega,games developer,Other
122.txt,tech,Dominic Hirsch,Managing Director of Retail Banking Research,TV/Film Personality
122.txt,tech,Todd Thiemann,Spokesman for anti-virus firm Trend Micro,Media Personality
320.txt,tech,Steve Kleynhans,Analyst,Other
334.txt,tech,FBI,US Federal Bureau of Investigation,Other
309.txt,tech,Rory Armes,Studio general manager for Electronic Arts in Europe,Other
309.txt,tech,Bill Gates,Microsoft boss,Other
309.txt,tech,Gary Dunn,Development director at Codemasters,Other
309.txt,tech,Simon Gardner,President of Climax's Action Studio,Politician
309.txt,tech,Gerhard Florin,Head of EA in Europe,Other
335.txt,tech,Oliver Valente,Sprint's vice president for technology development,Politician
335.txt,tech,Christoph Caselitz,President of the mobile networks division at Siemens,Politician
321.txt,tech,Ard Jan Vetham,Capgemini's principal consultant on RFID,Other
137.txt,tech,Nick Donofrio,Senior Vice-President of Technology and Manufacturing at IBM,Politician
123.txt,tech,George W Bush,President,Politician
123.txt,tech,Scott Stanzel,Spokesman for the Bush-Cheney campaign,Media Personality
123.txt,tech,Mike Prettejohn,President of Netcraft,Politician
043.txt,tech,Steve Weinstein,Executive Vice President and General Manager of Macrovision's Entertainment Technologies Group,Politician
080.txt,tech,Polish officials,Government officials,Other
080.txt,tech,EU spokesman,European Union spokesperson,Other
094.txt,tech,Rick Dean,Director of Business Development for digital content company THX,Other
241.txt,tech,Not mentioned,Not mentioned,Other
255.txt,tech,Motion Picture Association of America,Organization,Other
255.txt,tech,Finnish police,Law enforcement,Other
282.txt,tech,Bertie Ahern,Prime Minister,Politician
282.txt,tech,Ian Pearson,BT's futurologist,Other
282.txt,tech,Noel Dempsey,Government's communications minister,Politician
296.txt,tech,Kirsten Pfeifer,Representative from the Consumer Electronics Association,Other
296.txt,tech,Bill Gates,Microsoft chief,Other
292.txt,tech,Microsoft,Technology company,Other
292.txt,tech,Symantec,Security software company,Other
292.txt,tech,McAfee,Security software company,Other
292.txt,tech,Trend Micro,Security software company,Other
286.txt,tech,William Trowbridge,File-sharer,Other
286.txt,tech,Michael Chicoine,File-sharer,Other
286.txt,tech,Travis Kalanick,Founder and chairman of P2P network Red Swoosh,Other
286.txt,tech,Michael Weiss,President of StreamCast Networks,Politician
286.txt,tech,Derek Broes,Microsoft representative,Other
286.txt,tech,Marc Morgenstern,Vice president of anti-piracy firm Overpeer,Politician
279.txt,tech,Ross Blanchard,Vice President of Business Development for Gracenote,Politician
279.txt,tech,Alan Schwartz,"Vice President of SpeechWorks, a division of ScanSoft",Politician
251.txt,tech,Robert Currington,Participant in the pilot program,Other
251.txt,tech,Guido Gybels,RNID technology director,Other
245.txt,tech,James Bond,fictional spy,Other
245.txt,tech,Auric Goldfinger,criminal mastermind,Other
245.txt,tech,Dr No,villain,Other
245.txt,tech,Oddjob,villain,Other
245.txt,tech,Xenia Onatopp,villain,Other
090.txt,tech,Los Caballeros de Plan G,Mexican hip-hop group,Other
090.txt,tech,Manuel Millan,Co-founder of latinohiphopradio.com,Other
090.txt,tech,Mustafa Yoda,Argentine hip-hop artist,Musician
090.txt,tech,Makisa,Chilean hip-hop group,Other
090.txt,tech,Papo Record,Cuban hip-hop artist,Musician
090.txt,tech,Tote King,Spanish hip-hop artist,Musician
084.txt,tech,Satoru Iwata,Nintendo president,Politician
053.txt,tech,Tony Macklin,Director of product at Ask Jeeves,TV/Film Personality
127.txt,tech,Oliver Irish,Editor of gadget magazine Stuff,Media Personality
325.txt,tech,David Monteith,Managing Director of Sonaptic,TV/Film Personality
325.txt,tech,Dr. Alastair Sibbald,Research Director at Sonaptic,TV/Film Personality
330.txt,tech,Hugo Lueders,European director for public policy at CompTIA,Other
318.txt,tech,Jim Lanzone,Vice President of Search Properties at Ask Jeeves,Politician
132.txt,tech,Jeremy Jaynes,Internet spam distributor,Other
132.txt,tech,Jessica DeGroot,Internet spam distributor,Other
132.txt,tech,Richard Rutkowski,Defendant,Other
132.txt,tech,Russell McGuire,Prosecutor,Other
132.txt,tech,Jerry Kilgore,Virginia State Attorney General,Other
132.txt,tech,David Oblon,Lawyer,Other
126.txt,tech,Matt Lucas,Actor,TV/Film Personality
046.txt,tech,Alexander McQueen,clothes designer,Other
091.txt,tech,Dan Glickman,MPAA chief,Other
244.txt,tech,Hideo Kojima,Video game developer,Other
278.txt,tech,Marcus Hawkins,Editor of Digital Camera magazine,Media Personality
293.txt,tech,Sloncek,Administrator of suprnova.org,Other
293.txt,tech,Dr. Johan Pouwelse,Researcher at Delft University of Technology,Other
285.txt,tech,Shelley Taylor,Analyst and author,Other
285.txt,tech,Cory Doctorow,European co-ordinator for the Electronic Frontier Foundation,Other
291.txt,tech,Bill Gates,Microsoft chief,Other
246.txt,tech,Asimo,Honda's humanoid robot,Other
246.txt,tech,Kelly Holmes,Olympic star,TV/Film Personality
246.txt,tech,Sony,Tech firm,Other
246.txt,tech,Japanese prime minister,Prime Minister,Politician
252.txt,tech,Mikko Hypponen,Head of F-Secure's anti-virus team,Other
078.txt,tech,John Kerry,Politician,Politician
